,load_kw,pv_kw_raw,price_import_gbp_per_kwh,price_export_gbp_per_kwh,ambient_c,cell_temp_c,carbon_intensity,soc,pch,pdis,pimp,pexp,pv_kw_eff,pv_kw_ac,deg_cost_pv,lambda_batt_t,lambda_pv_t,thermal_protection,supervisor_stress,pv_inverter_loss_kw,batt_inverter_loss_kw
2024-05-28 22:00:00,1.0193239632998503,0.1963230597887075,0.21,0.0735,11.14336593756393,16.1195232586363,0.1399999999999999,0.10225471224514127,5.0,0.0,5.822930588446277,0.0,0.19639337485357297,0.19639337485357297,0.0,0.39861054378323413,0.003936866048038404,0.0,0.49826317972904266,0.006074021902687826,0.20000000000000018
2024-05-28 22:15:00,0.8860553721646707,0.1722450785900813,0.21,0.0735,11.14336593756393,15.509223976691842,0.1399999999999999,0.33025471224514125,5.0,0.0,5.713342446176945,0.0,0.17271292598772547,0.17271292598772547,0.0,0.22097814335335078,0.003462172055882241,0.0,0.27622267919168847,0.005341636886218332,0.20000000000000018
2024-05-28 22:30:00,0.9686976864715818,0.1479826530470324,0.21,0.0735,11.14336593756393,14.89424962460628,0.1399999999999999,0.5582547122451412,5.0,0.0,5.819961468830924,0.0,0.14873621764065798,0.14873621764065798,0.0,0.03726050973448027,0.002981539299784095,0.0,0.04657563716810034,0.004600089205381186,0.20000000000000018
2024-05-28 22:45:00,0.9607432820767922,0.1235617639725392,0.21,0.0735,11.14336593756393,14.27525873231923,0.1399999999999999,0.7862547122451412,2.2749057550971763,0.0,3.111162556055967,0.0,0.12448648111800154,0.12448648111800154,0.0,0.3356446106757214,0.002495433470292127,0.0,0.41955576334465167,0.0038500973541649997,0.09099623020388714
2024-05-28 23:00:00,0.8157661960308962,0.0990085618662995,0.21,0.0735,11.14336593756393,13.652914130782197,0.1544708572938487,0.8899904146775723,0.20019170644855366,0.0,0.9159703044188144,0.0,0.0999875980606354,0.0999875980606354,0.0,0.39318233665606206,0.0020043332944571814,0.0,0.4914779208200775,0.003092399940019655,0.008007668257942163
2024-05-28 23:15:00,1.0025616563878097,0.0743493389121195,0.21,0.0735,11.14336593756393,13.027882242182546,0.1544708572938487,0.8991191564916263,0.01761687016747393,0.0,0.9449144427527622,0.0,0.07526408380252152,0.07526408380252152,0.0,0.39816354893224637,0.0015087302022269492,0.0,0.49770443616530796,0.002327755169150153,0.0007046748066989565
2024-05-28 23:30:00,0.8617283576657201,0.0496105008235844,0.21,0.0735,11.14336593756393,12.400832366321914,0.1544708572938487,0.8999224857712631,0.0015502845747383809,0.0,0.8129375737616726,0.0,0.05034106847878588,0.05034106847878588,0.0,0.39440799429965734,0.001009127947741985,0.0,0.49300999287457165,0.001556940262230494,6.201138298953532e-05
2024-05-28 23:45:00,0.6030728971472961,0.0248185385681597,0.21,0.0735,11.14336593756393,11.772435963913267,0.1544708572938487,0.8999931787478712,0.0001364250425761604,0.0,0.5779650463171093,0.0,0.0252442758727629,0.0252442758727629,0.0,0.38751051535249936,0.0005060421853073892,0.0,0.48438814419062415,0.0007807508001885441,5.457001703046421e-06
2024-05-29 00:00:00,0.601593526717115,0.0,0.21,0.0735,11.302754571093269,11.302754571093269,0.17,0.8999993997298127,1.2005403746684351e-05,0.0,0.6016055321208617,0.0,0.0,0.0,0.0,0.38747106547436116,0.0,0.0,0.48433883184295146,0.0,4.802161498673737e-07
2024-05-29 00:15:00,0.7044804123696997,0.0249024683546215,0.21,0.0735,11.302754571093269,11.933951947239455,0.17,0.8999999471762236,1.0564755292818973e-06,0.0,0.6791673801891513,0.0,0.025314088656077635,0.025314088656077635,0.0,0.39021471575843014,0.0005074416397266422,0.0,0.4877683946980376,0.0007829099584353919,4.225902117127589e-08
